Codi,Nom,CodiProvíncia
340989,MagazdePisuerga,34
340992,Manquillos,34
341006,Mantinos,34
341013,MarcilladeCampos,34
341028,Mazariegos,34
341034,MazuecosdeValdeginate,34
341049,MelgardeYuso,34
341065,MenesesdeCampos,34
341071,MiciecesdeOjeda,34
341087,MonzóndeCampos,34
341090,Moratinos,34
341104,Mudá,34
341126,NogaldelasHuertas,34
341132,OleadeBoedo,34
341147,OlmosdeOjeda,34
341163,Osornillo,34
341202,Palencia,34
341219,Palenzuela,34
341224,PáramodeBoedo,34
341230,ParedesdeNava,34
341245,PayodeOjeda,34
341258,PedrazadeCampos,34
341261,PedrosadelaVega,34
341277,Perales,34
341296,PinodelRío,34
341300,PiñadeCampos,34
341317,PoblacióndeArroyo,34
341322,PoblacióndeCampos,34
341338,PoblacióndeCerrato,34
341343,Polentinos,34
341356,PomardeValdivia,34
341369,PozadelaVega,34
341375,PozodeUrama,34
341394,PrádanosdeOjeda,34
341408,PuebladeValdavia,La,34
341415,QuintanadelPuente,34
341436,QuintanilladeOnsoña,34
341467,ReinosodeCerrato,34
341473,RenedodelaVega,34
341492,RequenadeCampos,34
341512,RespendadelaPeña,34
341527,RevengadeCampos,34
341548,RevilladeCollazos,34
341551,RibasdeCampos,34
341564,RiberosdelaCueza,34
341570,Saldaña,34
341586,SalinasdePisuerga,34
341599,SanCebriándeCampos,34
341603,SanCebriándeMudá,34
341610,SanCristóbaldeBoedo,34
341631,SanMamésdeCampos,34
341659,SanRomándelaCuba,34
341678,SantaCeciliadelAlcor,34
341684,SantaCruzdeBoedo,34
341697,SantervásdelaVega,34
341701,SantibáñezdeEcla,34
341718,SantibáñezdelaPeña,34
341744,Santoyo,34
341757,Serna,La,34
341760,SotobañadoyPriorato,34
341776,SotodeCerrato,34
341782,TabaneradeCerrato,34
341795,TabaneradeValdavia,34
341809,TámaradeCampos,34
341816,TariegodeCerrato,34
341821,Torquemada,34
341842,Torremormojón,34
341855,Triollo,34
341868,ValbuenadePisuerga,34
341893,Valdeolmillos,34
341907,Valderrábano,34
341929,Valde-Ucieza,34
341966,ValledeCerrato,34
341991,VelilladelRíoCarrión,34
342012,Vertavillo,34
342027,VillabastadeValdavia,34
342048,Villacidaler,34
342051,Villaconancio,34
342064,Villada,34
342086,VillaelesdeValdavia,34
342103,Villahán,34
342110,Villaherreros,34
342131,Villalaco,34
342146,VillalbadeGuardo,34
342159,VillalcázardeSirga,34
342162,Villalcón,34
342178,Villalobón,34
342184,VillaluengadelaVega,34
342201,VillamartíndeCampos,34
342218,Villamediana,34
342223,Villameriel,34
342239,Villamoronta,34
342244,VillamueradelaCueza,34
342257,VillamurieldeCerrato,34
342276,VillanuevadelRebollar,34
342282,VillanuñodeValdavia,34
342295,Villaprovedo,34
342309,VillarmenterodeCampos,34
342316,Villarrabé,34
342321,Villarramiel,34
342337,Villasarracino,34
342342,VillasiladeValdavia,34
342368,Villaturde,34
342374,Villaumbrales,34
342380,Villaviudas,34
342407,VilleríasdeCampos,34
342414,Villodre,34
342429,Villodrigo,34
342435,Villoldo,34
342453,VillotadelPáramo,34
342466,Villovieco,34
349015,OsornolaMayor,34
349020,ValledelRetortillo,34
349036,LomadeUcieza,34
349041,Pernía,La,34
350017,Agaete,35
350022,Agüimes,35
350038,Antigua,35
350043,Arrecife,35
350056,Artenara,35
350069,Arucas,35
350075,Betancuria,35
350081,Firgas,35
350094,Gáldar,35
350108,Haría,35
350115,Ingenio,35
350120,Mogán,35
350136,Moya,35
350141,Oliva,La,35
350154,Pájara,35
350167,PalmasdeGranCanaria,Las,35
350173,PuertodelRosario,35
350189,SanBartolomé,35
350192,SanBartolomédeTirajana,35
350206,AldeadeSanNicolás,La,35
350213,SantaBrígida,35
350228,SantaLucíadeTirajana,35
350234,SantaMaríadeGuíadeGranCanaria,35
350249,Teguise,35
350252,Tejeda,35
350265,Telde,35
350271,Teror,35
350287,Tías,35
350290,Tinajo,35
350304,Tuineje,35
350311,ValsequillodeGranCanaria,35
350326,Valleseco,35
350332,VegadeSanMateo,35
350347,Yaiza,35
360010,Arbo,36
360025,Barro,36
360031,Baiona,36
360046,Bueu,36
360059,CaldasdeReis,36
360062,Cambados,36
360078,CampoLameiro,36
360084,Cangas,36
360097,Cañiza,A,36
360101,Catoira,36
360139,Covelo,36
360144,Crecente,36
360157,Cuntis,36
360160,Dozón,36
360176,Estrada,A,36
360182,Forcarei,36
360195,FornelosdeMontes,36
360209,Agolada,36
360216,Gondomar,36
360221,Grove,O,36
360237,Guarda,A,36
360242,Lalín,36
360255,Lama,A,36
360268,Marín,36
360274,Meaño,36
360280,Meis,36
360293,Moaña,36
360307,Mondariz,36
360314,Mondariz-Balneario,36
360329,Moraña,36
360335,Mos,36
360340,Neves,As,36
360353,Nigrán,36
360366,Oia,36
360372,PazosdeBorbén,36
360388,Pontevedra,36
360391,Porriño,O,36
360405,Portas,36
360412,Poio,36
360427,Ponteareas,36
360433,PonteCaldelas,36
360448,Pontecesures,36
360451,Redondela,36
360464,Ribadumia,36
360470,Rodeiro,36
360486,Rosal,O,36
360499,SalcedadeCaselas,36
360502,SalvaterradeMiño,36
360519,Sanxenxo,36
360524,Silleda,36
360530,Soutomaior,36
360545,Tomiño,36
360558,Tui,36
360561,Valga,36
360577,Vigo,36
360583,Vilaboa,36
360596,ViladeCruces,36
360600,VilagarcíadeArousa,36
360617,VilanovadeArousa,36
369011,IlladeArousa,A,36
369026,Cerdedo-Cotobade,36
370016,Abusejo,37
370021,Agallas,37
370037,AhigaldelosAceiteros,37
370042,AhigaldeVillarino,37
370055,AlamedadeGardón,La,37
370068,Alamedilla,La,37
370074,Alaraz,37
370080,AlbadeTormes,37
370093,AlbadeYeltes,37
370107,Alberca,La,37
370114,AlbergueríadeArgañán,La,37
370129,Alconada,37
370135,Aldeacipreste,37
370140,AldeadáviladelaRibera,37
370153,AldeadelObispo,37
370166,Aldealengua,37
370172,AldeanuevadeFigueroa,37
370188,AldeanuevadelaSierra,37
370191,Aldearrodrigo,37
370205,Aldearrubia,37
370212,AldeasecadeAlba,37
370227,AldeasecadelaFrontera,37
370233,Aldeatejada,37
370248,AldeaviejadeTormes,37
370251,AldehueladelaBóveda,37
370264,AldehueladeYeltes,37
370270,AlmenaradeTormes,37
370286,Almendra,37
370299,AnayadeAlba,37
370303,AñoverdeTormes,37
370310,ArabayonadeMógica,37
370325,Arapiles,37
370331,Arcediano,37
370346,Arco,El,37
370359,Armenteros,37
370362,SanMigueldelRobledo,37
370378,Atalaya,La,37
370384,Babilafuente,37
370397,Bañobárez,37
370401,Barbadillo,37
370418,Barbalos,37
370423,Barceo,37
370444,Barruecopardo,37
370457,Bastida,La,37
370460,Béjar,37
370476,Beleña,37
370495,Bermellar,37
370508,BerrocaldeHuebra,37
370515,BerrocaldeSalvatierra,37
370520,Boada,37
370541,Bodón,El,37
370554,Bogajo,37
370567,Bouza,La,37
370573,BóvedadelRíoAlmar,37
370589,Brincones,37
370592,Buenamadre,37
370606,Buenavista,37
370613,Cabaco,El,37
370628,CabezabellosadelaCalzada,37
370634,CabezadeBéjar,La,37
370652,CabezadelCaballo,37
370671,Cabrerizos,37
370687,Cabrillas,37
370690,CalvarrasadeAbajo,37
370704,CalvarrasadeArriba,37
370711,CalzadadeBéjar,La,37
370726,CalzadadeDonDiego,37
370732,CalzadadeValdunciel,37
370747,CampillodeAzaba,37
370779,CampodePeñaranda,El,37
370785,Candelario,37
370798,CanillasdeAbajo,37
370802,Cantagallo,37
370819,Cantalapiedra,37
370824,Cantalpino,37
370830,Cantaracillo,37
370858,CarbajosadelaSagrada,37
370861,CarpiodeAzaba,37
370877,CarrascaldeBarregas,37
370883,CarrascaldelObispo,37
370896,Casafranca,37
370900,CasasdelConde,Las,37
370917,CasillasdeFlores,37
370922,CastellanosdeMoriscos,37
370969,CastillejodeMartínViejo,37
370975,Castraz,37
370981,Cepeda,37
370994,CerecedadelaSierra,37
371008,CerezaldePeñahorcada,37
371015,Cerralbo,37
371020,Cerro,El,37
371036,CespedosadeTormes,37
371041,CillerosdelaBastida,37
371067,Cipérez,37
371073,CiudadRodrigo,37
371089,CocadeAlba,37
371092,ColmenardeMontemayor,37
371106,Cordovilla,37
371128,Cristóbal,37
371134,CubodeDonSancho,El,37
371149,ChagarcíaMedianero,37
371152,DiosleGuarde,37
371165,DoñinosdeLedesma,37
371171,DoñinosdeSalamanca,37
371187,Éjeme,37
371190,Encina,La,37
371204,EncinadeSanSilvestre,37
371211,EncinasdeAbajo,37
371226,EncinasdeArriba,37
371232,EncinasoladelosComendadores,37
371247,Endrinal,37
371250,EscurialdelaSierra,37
371263,Espadaña,37
371279,Espeja,37
371285,EspinodelaOrbada,37
371298,FloridadeLiébana,37
371302,Forfoleda,37
371319,FradesdelaSierra,37
371324,Fregeneda,La,37
371330,Fresnedoso,37
371345,FresnoAlhándiga,37
371358,FuentedeSanEsteban,La,37
371361,Fuenteguinaldo,37
371377,Fuenteliante,37
371383,FuenterrobledeSalvatierra,37
371396,FuentesdeBéjar,37
371400,FuentesdeOñoro,37
371417,Gajates,37
371422,GalindoyPerahuy,37
371438,Galinduste,37
371443,Galisancho,37
371456,GallegosdeArgañán,37
371469,GallegosdeSolmirón,37
371475,Garcibuey,37
371481,Garcihernández,37
371494,Garcirrey,37
371507,GejuelodelBarro,37
371514,Golpejas,37
371529,Gomecello,37
371540,Guadramiro,37
371553,GuijodeÁvila,37
371566,Guijuelo,37
371572,HerguijueladeCiudadRodrigo,37
371588,HerguijueladelaSierra,37
371591,HerguijueladelCampo,37
371605,HinojosadeDuero,37
371612,HorcajodeMontemayor,37
371627,HorcajoMedianero,37
371633,Hoya,La,37
371648,Huerta,37
371651,Iruelos,37
371664,ItuerodeAzaba,37
371670,Juzbado,37
371686,Lagunilla,37
371699,Larrodrigo,37
371703,Ledesma,37
371710,Ledrada,37
371725,LinaresdeRiofrío,37
371731,Lumbrales,37
371746,Macotera,37
371759,Machacón,37
371762,Madroñal,37
371778,Maíllo,El,37
371784,Malpartida,37
371797,ManceradeAbajo,37
371801,Manzano,El,37
371818,Martiago,37
371823,Martinamor,37
371839,MartíndeYeltes,37
371844,Masueco,37
371857,CastellanosdeVilliquera,37
371860,MatadeLedesma,La,37
371876,MatilladelosCañosdelRío,37
371882,Maya,La,37
371895,MembribedelaSierra,37
371909,Mieza,37
371916,Milano,El,37
371921,MirandadeAzán,37
371937,MirandadelCastañar,37
371942,Mogarraz,37
371955,Molinillo,37
371968,MonfortedelaSierra,37
371974,Monleón,37
371980,Monleras,37
371993,Monsagro,37
372007,Montejo,37
372014,MontemayordelRío,37
372029,MonterrubiodeArmuña,37
372035,MonterrubiodelaSierra,37
372040,Morasverdes,37
372053,Morille,37
372066,Moríñigo,37
372072,Moriscos,37
372088,Moronta,37
372091,Mozárbez,37
372112,NarrosdeMatalayegua,37
372127,Navacarros,37
372133,NavadeBéjar,37
372148,NavadeFrancia,37
372151,NavadeSotrobal,37
372164,Navales,37
372170,NavalmoraldeBéjar,37
372186,Navamorales,37
372199,NavarredondadelaRinconada,37
372210,Navasfrías,37
372225,NegrilladePalencia,37
372231,OlmedodeCamaces,37
372246,Orbada,La,37
372259,PajaresdelaLaguna,37
372262,PalaciosdelArzobispo,37
372284,Palaciosrubios,37
372297,PalenciadeNegrilla,37
372301,ParadadeArriba,37
372318,ParadadeRubiales,37
372323,ParadinasdeSanJuan,37
372339,Pastores,37
372344,Payo,El,37
372357,PedrazadeAlba,37
372360,PedrosillodeAlba,37
372376,PedrosillodelosAires,37
372382,PedrosilloelRalo,37
372395,PedrosodelaArmuña,El,37
372409,Pelabravo,37
372416,Pelarrodríguez,37
372421,Pelayos,37
372437,Peña,La,37
372442,Peñacaballera,37
372455,Peñaparda,37
372468,PeñarandadeBracamonte,37
372474,Peñarandilla,37
372480,PeralejosdeAbajo,37
372493,PeralejosdeArriba,37
372506,PereñadelaRibera,37
372513,Peromingo,37
372528,Pinedas,37
372534,PinodeTormes,El,37
372549,Pitiegua,37
372552,Pizarral,37
372565,PovedadelasCintas,37
372571,PozosdeHinojo,37
372587,PuebladeAzaba,37
372590,PuebladeSanMedel,37
372604,PuebladeYeltes,37
372611,PuentedelCongosto,37
372626,Puertas,37
372632,PuertodeBéjar,37
372647,PuertoSeguro,37
372650,Rágama,37
372663,Redonda,La,37
372679,Retortillo,37
372685,RinconadadelaSierra,La,37
372698,Robleda,37
372702,RoblizadeCojos,37
372719,Rollán,37
372724,SaeliceselChico,37
372730,Sagrada,La,37
372745,Salamanca,37
372758,Saldeana,37
372761,Salmoral,37
372777,SalvatierradeTormes,37
372783,SanCristóbaldelaCuesta,37
372796,Sancti-Spíritus,37
372800,SanchóndelaRibera,37
372817,SanchóndelaSagrada,37
372822,Sanchotello,37
372838,Sando,37
372843,SanEstebandelaSierra,37
372856,SanFelicesdelosGallegos,37
372869,SanMartíndelCastañar,37
372875,SanMigueldeValero,37
372881,SanMorales,37
372894,SanMuñoz,37
372908,SanPedrodelValle,37
372915,SanPedrodeRozados,37
372920,SanPelayodeGuareña,37
372936,SantaMaríadeSando,37
372941,SantaMartadeTormes,37
372967,SantiagodelaPuebla,37
372973,SantibáñezdeBéjar,37
372989,SantibáñezdelaSierra,37
372992,Santiz,37
373006,Santos,Los,37
373013,SardóndelosFrailes,37
373028,Saucelle,37
373034,Sahugo,El,37
373049,Sepulcro-Hilario,37
373052,Sequeros,37
373065,SerradilladelArroyo,37
373071,SerradilladelLlano,37
373090,Sierpe,La,37
373104,SieteiglesiasdeTormes,37
373111,Sobradillo,37
373126,Sorihuela,37
373132,Sotoserrano,37
373147,TaberadeAbajo,37
373150,Tala,La,37
373163,Tamames,37
373179,TarazonadeGuareña,37
373185,Tardáguila,37
373198,Tejado,El,37
373202,TejedaySegoyuela,37
373219,Tenebrón,37
373224,Terradillos,37
373230,Topas,37
373245,Tordillos,37
373258,Tornadizo,El,37
373277,Torresmenudas,37
373283,Trabanca,37
373296,TremedaldeTormes,37
373300,Valdecarros,37
373317,ValdefuentesdeSangusín,37
373322,Valdehijaderos,37
373338,Valdelacasa,37
373343,Valdelageve,37
373356,Valdelosa,37
373369,Valdemierque,37
373375,Valderrodrigo,37
373381,Valdunciel,37
373394,Valero,37
373408,Valsalabroso,37
373415,ValverdedeValdelacasa,37
373420,Valverdón,37
373436,VallejeradeRiofrío,37
373441,Vecinos,37
373454,VegadeTirados,37
373467,Veguillas,Las,37
373473,Vellés,La,37
373489,VentosadelRíoAlmar,37
373492,Vídola,La,37
373505,Vilvestre,37
373512,Villaflores,37
373527,VillagonzalodeTormes,37
373533,VillalbadelosLlanos,37
373548,Villamayor,37
373551,VillanuevadelConde,37
373564,VillardeArgañán,37
373570,VillardeCiervo,37
373586,VillardeGallimazo,37
373599,VillardelaYegua,37
373603,VillardePeralonso,37
373610,VillardeSamaniego,37
373625,VillaresdelaReina,37
373631,VillaresdeYeltes,37
373646,VillarinodelosAires,37
373659,Villarmayor,37
373662,Villarmuerto,37
373678,Villasbuenas,37
373684,Villasdardo,37
373697,VillasecodelosGamitos,37
373701,VillasecodelosReyes,37
373718,Villasrubias,37
373723,VillaverdedeGuareña,37
373739,VillaviejadeYeltes,37
373744,Villoria,37
373757,Villoruela,37
373760,Vitigudino,37
373776,YecladeYeltes,37
373782,Zamarra,37
373795,Zamayón,37
373809,Zarapicos,37
373816,ZarzadePumareda,La,37
373821,ZoritadelaFrontera,37
380012,Adeje,38
380027,Agulo,38
380033,Alajeró,38
380048,Arafo,38
380051,Arico,38
380064,Arona,38
380070,Barlovento,38
380086,BreñaAlta,38
380099,BreñaBaja,38
380103,BuenavistadelNorte,38
380110,Candelaria,38
380125,Fasnia,38
380131,Frontera,38
380146,FuencalientedelaPalma,38
380159,Garachico,38
380162,Garafía,38
380178,GranadilladeAbona,38
380184,Guancha,La,38
380197,GuíadeIsora,38
380201,Güímar,38
380218,Hermigua,38
380223,IcoddelosVinos,38
380239,SanCristóbaldeLaLaguna,38
380244,LlanosdeAridane,Los,38
380257,MatanzadeAcentejo,La,38
380260,Orotava,La,38
380276,Paso,El,38
380282,PuertodelaCruz,38
380295,Puntagorda,38
380309,Puntallana,38
380316,Realejos,Los,38
380321,Rosario,El,38
380337,SanAndrésySauces,38
380342,SanJuandelaRambla,38
380355,SanMigueldeAbona,38
380368,SanSebastiándelaGomera,38
380374,SantaCruzdelaPalma,38
380380,SantaCruzdeTenerife,38
380393,SantaÚrsula,38
380407,SantiagodelTeide,38
380414,Sauzal,El,38
380429,Silos,Los,38
380435,Tacoronte,38
380440,Tanque,El,38
380453,Tazacorte,38
380466,Tegueste,38
380472,Tijarafe,38
380488,Valverde,38
380491,ValleGranRey,38
380504,Vallehermoso,38
380511,VictoriadeAcentejo,La,38
380526,VilaflordeChasna,38
380532,VilladeMazo,38
389013,PinardeElHierro,El,38
390015,AlfozdeLloredo,39
390020,Ampuero,39
390036,Anievas,39
390041,ArenasdeIguña,39
390054,Argoños,39
390067,Arnuero,39
390073,Arredondo,39
390089,Astillero,El,39
390092,BárcenadeCicero,39
390106,BárcenadePiedeConcha,39
390113,Bareyo,39
390128,CabezóndelaSal,39
390134,CabezóndeLiébana,39
390149,Cabuérniga,39
390152,Camaleño,39
390165,Camargo,39
390171,CampoodeYuso,39
390187,Cartes,39
390190,Castañeda,39
390204,Castro-Urdiales,39
390211,Cieza,39
390226,CillorigodeLiébana,39
390232,Colindres,39
390247,Comillas,39
390250,CorralesdeBuelna,Los,39
390263,CorveradeToranzo,39
390279,CampoodeEnmedio,39
390285,Entrambasaguas,39
390298,Escalante,39
390302,Guriezo,39
390319,HazasdeCesto,39
390324,HermandaddeCampoodeSuso,39
390330,Herrerías,39
390345,Lamasón,39
390358,Laredo,39
390361,Liendo,39
390377,Liérganes,39
390383,Limpias,39
390396,Luena,39
390400,MarinadeCudeyo,39
390417,Mazcuerras,39
390422,MedioCudeyo,39
390438,Meruelo,39
390443,Miengo,39
390456,Miera,39
390469,Molledo,39
390475,Noja,39
390481,Penagos,39
390494,Peñarrubia,39
390507,Pesaguero,39
390514,Pesquera,39
390529,Piélagos,39
390535,Polaciones,39
390540,Polanco,39
390553,Potes,39
390566,PuenteViesgo,39
390572,RamalesdelaVictoria,39
390588,Rasines,39
390591,Reinosa,39
390605,Reocín,39
390612,RibamontánalMar,39
390627,RibamontánalMonte,39
390633,Rionansa,39
390648,Riotuerto,39
390651,RozasdeValdearroyo,Las,39
390664,Ruente,39
390670,Ruesga,39
390686,Ruiloba,39
390699,SanFelicesdeBuelna,39
390703,SanMigueldeAguayo,39
390710,SanPedrodelRomeral,39
390725,SanRoquedeRiomiera,39
390731,SantaCruzdeBezana,39
390746,SantaMaríadeCayón,39
390759,Santander,39
390762,SantillanadelMar,39
390778,SantiurdedeReinosa,39
390784,SantiurdedeToranzo,39
390797,Santoña,39
390801,SanVicentedelaBarquera,39
390818,Saro,39
390823,Selaya,39
390839,Soba,39
390844,Solórzano,39
390857,Suances,39
390860,Tojos,Los,39
390876,Torrelavega,39
390882,Tresviso,39
390895,Tudanca,39
390909,Udías,39
390916,Valdáliga,39
390921,Valdeolea,39
390937,ValdepradodelRío,39
390942,Valderredible,39
390955,ValdeSanVicente,39
390968,VegadeLiébana,39
390974,VegadePas,39
390980,Villacarriedo,39
390993,Villaescusa,39
391007,Villafufre,39
391014,ValledeVillaverde,39
391029,Voto,39
400019,Abades,40
400024,AdradadePirón,40
400030,Adrados,40
400045,Aguilafuente,40
400058,AlconadadeMaderuelo,40
400061,Aldealcorvo,40
400077,AldealenguadePedraza,40
400083,AldealenguadeSantaMaría,40
400096,AldeanuevadelaSerrezuela,40
400100,AldeanuevadelCodonal,40
400122,AldeaReal,40
400138,Aldeasoña,40
400143,Aldehorno,40
400156,AldehueladelCodonal,40
400169,Aldeonte,40
400175,Anaya,40
400181,Añe,40
400194,Arahuetes,40
400208,Arcones,40
400215,ArevalillodeCega,40
400220,Armuña,40
400241,Ayllón,40
400254,Barbolla,40
400267,Basardilla,40
400289,Bercial,40
400292,Bercimuel,40
400306,Bernardos,40
400313,BernuydePorreros,40
400328,Boceguillas,40
400334,Brieva,40
400349,Caballar,40
400352,CabañasdePolendos,40
400365,Cabezuela,40
400371,CalabazasdeFuentidueña,40
400390,CampodeSanPedro,40
400404,Cantalejo,40
400411,Cantimpalos,40
400432,CarboneroelMayor,40
400447,CarrascaldelRío,40
400450,Casla,40
400463,CastillejodeMesleón,40
400479,CastrodeFuentidueña,40
400485,Castrojimeno,40
400498,CastrosernadeAbajo,40
400518,Castroserracín,40
400523,CedillodelaTorre,40
400539,CerezodeAbajo,40
400544,CerezodeArriba,40
400557,CilleruelodeSanMamés,40
400560,CobosdeFuentidueña,40
400576,Coca,40
400582,Codorniz,40
400595,ColladoHermoso,40
400609,CondadodeCastilnovo,40
400616,CorraldeAyllón,40
400621,Cubillo,40
400637,Cuéllar,40
400655,Chañe,40
400680,DomingoGarcía,40
400693,Donhierro,40
400707,Duruelo,40
400714,Encinas,40
400729,Encinillas,40
400735,EscalonadelPrado,40
400740,EscarabajosadeCabezas,40
400753,EscobardePolendos,40
400766,Espinar,El,40
400772,Espirdo,40
400788,FresnedadeCuéllar,40
400791,FresnodeCantespino,40
400805,FresnodelaFuente,40
400812,Frumales,40
400827,FuentedeSantaCruz,40
400833,FuenteelOlmodeFuentidueña,40
400848,FuenteelOlmodeÍscar,40
400864,Fuentepelayo,40
400870,Fuentepiñel,40
400886,Fuenterrebollo,40
400899,FuentesaúcodeFuentidueña,40
400910,Fuentesoto,40
400925,Fuentidueña,40
400931,Gallegos,40
400946,Garcillán,40
400959,Gomezserracín,40
400978,Grajera,40
400997,HonrubiadelaCuesta,40
401001,Hontalbilla,40
401018,HontanaresdeEresma,40
401039,Huertos,Los,40
401044,ItueroyLama,40
401057,JuarrosdeRiomoros,40
401060,JuarrosdeVoltoya,40
401076,Labajos,40
401082,LagunadeContreras,40
401095,Languilla,40
401109,LastrasdeCuéllar,40
401116,LastrasdelPozo,40
401121,Lastrilla,La,40
401137,Losa,La,40
401155,Maderuelo,40
401180,Marazuela,40
401193,MartínMiguel,40
401207,MartínMuñozdelaDehesa,40
401214,MartínMuñozdelasPosadas,40
401229,Marugán,40
401235,Matabuena,40
401240,MatadeCuéllar,40
401253,Matilla,La,40
401266,MelquedeCercos,40
401272,MembibredelaHoz,40
401288,Migueláñez,40
401291,MontejodeArévalo,40
401305,MontejodelaVegadelaSerrezuela,40
401312,Monterrubio,40
401327,MoraldeHornuez,40
401348,Mozoncillo,40
401351,Muñopedro,40
401364,Muñoveros,40
401386,NavadelaAsunción,40
401399,Navafría,40
401403,Navalilla,40
401410,Navalmanzano,40
401425,NavaresdeAyuso,40
401431,NavaresdeEnmedio,40
401446,NavaresdelasCuevas,40
401459,NavasdeOro,40
401462,NavasdeSanAntonio,40
401484,Nieva,40
401497,Olombrada,40
401500,Orejana,40
401517,OrtigosadePestaño,40
401522,OterodeHerreros,40
401543,Pajarejos,40
401556,PalazuelosdeEresma,40
401569,Pedraza,40
401575,PelayosdelArroyo,40
401581,Perosillo,40
401594,Pinarejos,40
401608,Pinarnegrillo,40
401615,Carabias,40
401620,Prádena,40
401636,PuebladePedraza,40
401641,Rapariegos,40
401654,Rebollo,40
401667,Remondo,40
401689,RiaguasdeSanBartolomé,40
401706,Riaza,40
401713,Ribota,40
401728,RiofríodeRiaza,40
401734,RodadeEresma,40
401749,Sacramenia,40
401765,Samboal,40
401771,SanCristóbaldeCuéllar,40
401787,SanCristóbaldelaVega,40
401790,Sanchonuño,40
401804,Sangarcía,40
401811,RealSitiodeSanIldefonso,40
